Latitud,Habitaciones,Baños,Superficie_m2,Ascensor,Aire_Acondicionado,Calefaccion,Parking,Balcon,Terraza,Piscina,Precio_Medio_cp,Precio
40.39725,1,1,59,1,0,1,0,0,0,0,226302,167000
40.449635,3,1,88,0,0,0,0,1,0,0,302278,245000
40.45441,1,1,64,0,0,0,0,0,0,0,597620,467700
40.413647,3,2,109,1,1,1,0,0,0,0,259011,595000
40.40609,2,2,81,0,0,0,0,0,0,0,440796,533241
40.40609,2,2,81,0,0,0,0,0,0,0,440796,543189
40.39725,1,1,50,1,0,1,0,0,1,0,226302,165000
40.43721,2,2,86,0,0,0,0,0,0,1,238758,350000
40.39991,0,1,44,1,0,1,0,0,0,0,942338,159000
40.39991,0,1,44,1,0,1,0,0,0,0,942338,164000
40.393425,2,1,71,0,1,0,0,0,0,0,226302,210000
40.40545,2,1,62,0,1,0,0,0,0,0,529747,240000
40.35603,2,1,55,0,0,0,0,0,0,0,156772,133000
40.492607,3,2,149,0,0,0,1,0,0,0,761064,593000
40.37706,1,1,66,1,1,1,1,0,1,0,197312,196000
40.37706,1,1,79,1,1,1,1,0,1,0,197312,203000
40.43731,2,1,51,0,0,0,0,0,0,0,603234,465000
40.46947,2,1,73,0,1,0,0,0,0,0,347317,219000
40.470043,5,5,388,1,1,1,0,1,1,1,733699,1295000
40.429173,2,2,68,1,1,1,0,0,0,0,1207212,525000
40.425278,1,1,123,0,1,1,0,1,0,0,747577,790000
40.38592,3,1,75,0,0,1,0,0,1,0,197312,143000
40.43052,2,1,62,1,0,1,0,0,1,0,766309,350000
40.485413,2,2,98,1,1,1,0,0,1,0,480497,575000
40.390667,2,1,55,0,0,1,0,0,1,0,166500,115000
40.44709,3,2,142,1,0,1,0,0,0,0,700100,480000
40.41003,1,1,46,0,1,0,0,0,0,0,440796,230000
40.394188,3,1,92,0,1,1,0,0,0,0,152717,179000
40.410774,2,2,101,0,0,1,0,1,0,0,421413,435000
40.410736,3,1,60,1,0,1,0,0,0,0,247271,179000
40.4244,1,1,41,0,0,1,0,0,0,0,747577,149000
40.39978,1,1,53,1,1,0,0,1,0,0,164928,240000
40.45102,3,1,77,1,1,0,0,0,1,0,911651,270000
40.44126,2,2,102,0,0,1,0,0,0,0,898889,526585
40.460228,1,1,69,0,0,1,0,0,0,0,302278,223996
40.410645,2,1,62,0,0,0,0,0,0,0,440796,209900
40.47546,2,1,62,0,0,1,0,0,1,0,471372,183000
40.454746,1,1,50,1,1,0,0,0,1,0,911651,250000
40.40087,2,1,60,0,0,1,0,0,0,0,357857,197000
40.437813,2,1,82,1,0,1,0,0,1,0,673599,510000
40.40962,1,1,36,0,0,0,0,0,0,0,421413,143000
40.42804,2,2,71,1,0,0,0,0,0,0,1709528,735100
40.40427,1,1,61,0,0,0,0,0,0,0,440796,390000
40.422283,2,2,185,0,0,1,0,0,0,0,747577,598000
40.40427,3,2,74,0,0,0,0,0,0,0,440796,575000
40.40427,1,1,45,0,0,0,0,0,0,0,440796,533400
40.39353,1,1,39,0,0,1,0,0,0,0,152717,93000
40.40058,3,1,77,0,1,1,0,0,1,0,260153,171600
40.428516,1,1,62,1,1,1,0,0,0,0,1709528,550000
40.458138,3,3,120,0,1,0,0,0,0,0,1134196,950000
40.4042,3,1,62,0,0,1,0,0,1,0,260153,142000
40.369892,3,2,81,0,1,1,0,0,0,0,212177,205000
40.42789,4,2,146,0,0,0,0,0,0,0,766309,699000
40.42131,2,2,124,0,1,0,0,0,0,0,747577,885000
40.399326,3,1,62,0,0,1,0,0,0,0,199225,145000
40.429016,3,1,61,0,0,0,0,1,1,0,238758,195000
40.429165,2,1,79,0,1,1,0,0,0,0,238758,200000
40.409096,1,1,35,0,0,1,0,0,0,0,421413,166000
40.463577,1,1,65,1,0,0,0,0,0,0,923762,420000
40.429325,3,2,140,1,1,1,0,0,0,0,941621,700000
40.421074,6,6,635,1,0,1,0,1,0,0,1709528,4900000
40.40543,3,2,104,0,1,1,1,0,0,0,382726,445000
40.38086,1,1,55,0,0,0,0,0,0,0,212177,230000
40.38086,1,1,55,0,0,0,0,0,0,0,212177,220000
40.38785,2,1,57,0,1,0,0,0,0,0,166500,136000
40.404404,2,1,65,0,0,1,0,0,1,0,247271,168000
40.38806,4,4,300,0,1,0,0,0,1,0,202513,550000
40.39561,3,3,186,1,0,1,1,0,0,0,382726,569000
40.406826,3,2,82,1,0,0,0,0,0,0,529747,425000
40.38526,1,1,55,1,1,1,1,0,1,0,212177,251000
40.38526,1,1,52,1,1,1,1,0,1,0,212177,235000
40.428436,2,1,51,1,0,1,0,0,1,0,260568,159000
40.42537,1,1,40,1,0,0,0,0,0,0,238758,190000
40.343925,1,1,45,0,0,0,0,0,0,0,156772,110000
40.43101,3,1,80,1,0,1,0,0,1,0,280852,265000
40.433132,1,1,59,0,1,1,0,0,0,0,238758,156000
40.386024,2,1,50,1,1,1,0,0,1,0,219078,149900
40.41739,2,2,91,1,0,1,0,0,0,0,760050,819000
40.41421,2,2,83,1,0,1,0,0,0,0,421413,439000
40.44005,4,2,145,1,0,1,0,0,0,0,379788,397000
40.426838,2,1,72,1,0,1,0,0,1,0,238758,220000
40.47839,3,3,119,0,0,0,1,0,0,0,733699,789600
40.4195,4,2,229,1,1,0,0,1,0,0,747577,2300000
40.41122,3,1,68,0,0,1,0,0,1,0,440796,225000
40.46361,1,1,53,0,1,1,0,0,0,1,457692,289000
40.409138,2,2,101,0,0,1,0,1,0,0,421413,435000
40.45784,6,6,400,0,1,1,0,0,1,1,1274253,1525000
40.381428,3,2,107,1,0,0,0,0,0,0,234693,192500
40.38155,4,1,96,0,0,0,0,0,0,0,202513,179000
40.39639,1,1,26,1,0,0,0,0,0,0,357857,154000
40.43295,2,1,54,0,0,1,0,0,0,0,260568,118000
40.38544,2,1,43,1,1,0,0,0,0,0,197312,135000
40.375717,3,2,100,1,1,0,0,0,1,0,197312,313500
40.40979,3,1,54,0,0,0,0,0,0,0,260153,112875
40.378654,2,1,75,0,1,1,0,0,0,0,202513,149900
40.4178,3,1,135,1,0,0,0,1,0,0,760050,698000
40.40364,2,1,75,0,0,0,0,0,0,0,421413,168000
40.43031,3,1,53,0,0,1,0,0,0,0,260568,113000
40.377407,3,1,75,0,0,0,0,0,1,0,197312,149000
40.411823,3,3,102,1,1,1,0,0,0,0,856046,829000
40.40284,1,1,65,1,1,1,1,0,0,1,440796,360000
40.387543,2,1,50,0,0,0,0,0,0,0,202513,145000
40.49672,2,2,110,1,0,1,0,0,0,0,480497,450000
40.40192,3,2,108,0,0,0,0,0,0,0,382726,379000
40.40192,4,2,131,0,0,0,0,0,0,0,382726,475000
40.40192,3,2,107,0,0,0,0,0,0,0,382726,348000
40.40192,3,2,108,0,0,0,0,0,0,0,382726,369000
40.376503,3,2,98,1,0,1,0,0,1,1,234693,259900
40.49645,3,2,123,0,0,0,0,0,0,0,480497,790000
40.417618,3,1,74,0,1,1,0,0,1,0,226302,156000
40.34362,4,1,110,1,0,1,0,0,0,0,156772,218900
40.42118,2,2,124,0,1,1,0,1,0,0,747577,885000
40.458393,1,1,91,1,1,1,1,0,0,0,302278,296000
40.38803,3,1,80,0,0,1,0,0,0,0,152717,133000
40.427326,3,1,65,1,1,0,0,0,0,0,238758,220000
40.423798,3,1,90,1,0,1,0,0,0,0,260568,182260
40.406956,2,1,65,0,1,1,0,0,1,0,260153,125000
40.409878,1,1,42,0,1,1,0,0,0,0,440796,225000
40.475018,4,3,164,0,0,1,0,0,1,0,733699,899000
40.42064,1,1,87,0,0,0,0,0,0,0,941621,485000
40.366924,0,1,35,0,1,1,0,0,0,0,192864,110000
40.454445,3,1,108,0,1,0,0,0,0,0,302278,269000
40.4222,0,1,47,1,1,0,0,0,0,0,766309,279000
40.38666,3,1,90,0,0,0,0,1,1,0,226302,162000
40.419994,3,1,90,1,0,0,0,0,1,0,260568,197260
40.342247,3,1,65,0,0,0,0,0,0,0,156772,88000
40.43472,2,1,74,0,0,0,0,0,0,0,673599,360500
40.449696,5,4,217,1,0,0,1,0,1,0,911651,950000
40.430367,2,2,104,1,1,0,0,0,1,0,1023319,850000
40.409805,2,1,55,0,0,0,0,0,0,0,260153,114900
40.49075,1,2,90,0,0,0,0,0,0,0,733699,459500
40.427647,3,1,95,0,0,1,0,0,1,0,260568,188000
40.390656,3,1,55,0,0,0,0,0,0,0,164928,112000
40.405426,2,1,61,0,1,1,0,0,0,0,259011,130000
40.465824,4,5,333,0,1,1,0,0,1,0,1197915,2300000
40.393112,3,1,68,0,0,0,0,1,0,0,226302,129000
40.393623,3,1,87,0,0,1,0,0,0,0,166500,168000
40.448067,2,1,40,0,0,0,0,0,0,0,597620,199900
40.459343,3,2,181,0,0,0,0,0,0,0,597620,730000
40.379677,3,2,95,0,0,0,0,0,0,0,234693,192500
40.42043,2,1,70,1,1,1,0,1,0,0,941621,1390000
40.45075,4,1,57,0,0,0,0,0,0,0,302278,165000
40.3926,1,1,32,1,0,1,0,0,0,0,357857,149900
40.409634,2,1,35,0,0,0,0,0,0,0,440796,140000
40.453865,0,1,40,1,0,1,0,0,0,0,923762,220000
40.4039,3,1,124,0,0,0,0,0,1,0,164928,200000
40.436565,0,1,31,0,1,0,0,0,0,0,280852,119000
40.472645,6,7,630,1,1,1,1,1,1,1,733699,1500000
40.383728,2,1,60,0,0,0,0,0,0,0,197312,119900
40.458992,2,1,60,0,1,1,0,0,0,0,1274253,265000
40.39106,2,1,57,0,0,0,0,0,0,0,226302,125000
40.40856,1,1,30,0,0,0,0,0,0,0,421413,179000
40.41729,2,1,49,0,1,0,0,0,0,0,760050,425000
40.39628,2,1,52,1,1,1,1,0,0,0,529747,239000
40.407192,1,1,45,1,0,0,0,0,0,0,259011,140000
40.48089,6,5,400,1,1,1,0,0,1,1,733699,1460000
40.39898,3,2,124,1,0,0,1,0,0,0,382726,414500
40.466457,4,4,468,1,1,1,1,0,1,0,1197915,2600000
40.48141,4,2,131,1,0,1,0,1,1,0,733699,431205
40.461258,3,3,291,1,1,1,1,1,1,1,1274253,1350000
40.475876,7,9,1203,0,1,1,0,0,0,1,1274253,4000000
40.413967,4,4,335,1,1,1,0,1,1,0,856046,2850000
40.47459,6,4,540,0,1,1,0,0,0,1,733699,1700000
40.39112,1,1,95,1,1,1,1,0,1,0,226302,350000
40.405174,3,2,110,1,0,1,0,0,1,0,382726,482500
40.420757,3,4,382,1,1,1,0,1,0,0,747577,2600000
40.469433,6,10,1151,0,1,1,1,0,1,1,1274253,3800000
40.478703,7,5,464,1,0,1,0,0,1,0,733699,1139771
40.39124,2,2,96,1,1,1,1,0,0,0,152717,222500
40.438145,4,5,335,1,1,1,0,1,1,0,1207212,2300000
40.407085,4,2,104,1,0,0,0,1,0,0,440796,470000
40.476543,3,3,153,1,1,1,0,0,1,0,733699,660000
40.472996,5,6,595,0,0,0,0,0,0,0,1274253,2000000
40.39838,1,1,76,1,1,1,1,0,0,0,942338,175000
40.39838,1,1,72,1,1,1,1,0,0,0,942338,195000
40.449932,4,3,240,1,0,1,0,0,0,0,700100,1300000
40.46189,4,5,276,1,1,1,0,0,0,0,1197915,2200000
40.425858,3,2,103,1,0,1,0,0,1,0,280852,280000
40.42458,3,2,104,0,0,1,0,1,1,0,280852,290000
40.472973,5,6,595,0,0,1,0,0,0,1,1274253,1948000
40.478107,6,7,1242,1,0,1,0,0,1,1,1274253,2925544
40.459,3,2,205,0,1,1,0,0,1,1,911651,1040000
40.459,3,2,198,0,1,1,0,0,1,1,911651,1020000
40.47079,5,5,200,1,1,1,0,0,0,1,1274253,1045000
40.46783,3,3,338,0,1,1,0,0,1,0,1274253,1769250
40.403038,3,1,185,0,0,0,0,1,0,0,529747,570000
40.43168,6,3,214,1,0,1,0,0,1,0,603234,1295000
40.43315,2,6,212,1,0,0,1,0,1,1,1207212,3500000
40.43407,2,2,82,0,0,0,1,0,1,0,260568,437000
40.47088,3,2,290,1,1,1,1,0,1,0,1274253,927000
40.446262,6,4,262,1,0,1,0,0,0,0,597620,1090000
40.50268,3,2,140,1,0,1,1,0,0,0,480497,438000
40.46603,4,4,414,1,1,1,1,0,1,0,923762,1910000
40.46932,7,6,1300,0,1,1,0,1,1,1,911651,4900000
40.454674,2,2,95,0,1,0,0,0,0,0,1134196,899000
40.45763,2,2,85,1,0,0,0,0,0,0,1274253,385000
40.38065,2,2,102,0,0,0,1,0,0,0,197312,279400
40.43167,3,3,335,0,1,0,0,0,1,1,1023319,2300000
40.36355,3,2,113,1,0,0,0,0,0,0,234693,337000
40.4478,2,1,74,0,1,1,0,0,0,0,280852,259000
40.45575,3,3,300,1,1,1,0,1,1,1,1274253,1815000
40.479557,7,5,394,1,1,1,0,0,0,1,733699,1139770
40.451065,5,6,450,1,1,1,1,0,0,0,1134196,2950000
40.458393,2,2,109,1,1,1,1,0,0,0,302278,460000
40.47634,2,1,55,1,0,0,0,0,0,0,347317,215000
40.491226,6,7,705,0,0,1,0,0,1,1,718994,2248000
40.47071,3,3,152,1,1,1,0,0,1,1,347317,502000
40.36809,6,4,475,0,0,1,0,0,1,0,192864,999000
40.407497,3,2,91,1,0,1,1,0,0,0,259011,375000
40.469433,5,6,750,0,1,0,0,0,1,1,733699,3000000
40.457417,7,4,552,0,0,1,0,0,1,0,1274253,1350000
40.43118,6,2,165,1,0,0,0,0,0,0,673599,760000
40.474937,2,2,94,1,1,1,1,0,0,0,733699,502500
40.44063,8,3,283,0,0,0,0,0,1,0,280852,785000
40.44691,4,2,149,0,1,1,0,0,0,0,597620,423273
40.4782,4,3,200,0,0,1,1,0,1,0,733699,1365000
40.433132,4,3,160,1,1,1,0,0,1,0,673599,1100000
40.476196,5,3,271,0,0,0,0,0,0,0,1023319,1390299
40.40544,4,3,203,0,0,1,0,0,0,0,382726,565200
40.40544,4,3,228,0,0,0,0,0,0,0,382726,596200
40.406948,2,2,104,1,0,1,0,0,0,0,529747,412395
40.43196,3,2,118,0,0,0,0,0,0,0,673599,450000
40.39022,3,1,138,1,0,0,0,0,0,0,166500,198000
40.39804,3,2,100,1,1,1,0,0,1,0,421413,460000
40.40171,3,1,85,1,0,1,0,0,0,0,421413,330000
40.49947,4,2,153,1,1,0,0,0,1,0,480497,699000
40.45533,3,3,145,1,1,1,1,0,0,0,923762,1000000
40.397213,1,1,50,1,1,1,0,0,0,1,421413,280000
40.380352,1,1,47,1,1,1,1,0,0,0,166500,160000
40.42687,1,1,30,1,0,1,0,0,0,0,747577,185000
40.413532,2,2,91,1,0,1,1,1,0,0,421413,540000
40.398994,1,1,45,0,1,1,0,1,0,0,421413,215000
40.40281,2,2,85,1,1,1,1,0,0,0,421413,400000
40.398735,0,1,44,1,1,1,0,0,0,0,421413,215000
40.41401,4,2,159,1,0,1,0,0,1,0,259011,690000
40.467354,1,1,65,1,1,1,0,1,0,0,302278,365500
40.43468,3,4,335,1,1,1,0,0,1,0,1023319,2300000
40.383602,2,1,96,1,1,1,0,0,0,0,202513,220000
40.489952,4,3,135,1,1,1,0,0,1,0,480497,410000
40.364372,5,2,163,0,1,1,1,0,0,0,212177,265000
40.38167,2,2,80,0,0,0,0,0,0,0,234693,119990
40.473557,6,6,420,0,0,1,0,0,1,0,471372,1300000
40.39835,2,2,80,1,1,1,0,0,1,0,357857,399000
40.39873,0,1,43,1,0,0,0,0,0,0,421413,205000
40.4191,2,2,91,1,1,1,0,0,0,0,760050,819000
40.443584,3,2,117,1,0,1,0,1,1,0,700100,475000
40.46953,1,1,38,1,1,0,0,0,0,0,347317,187500
40.47719,3,2,79,1,1,0,0,0,0,0,1134196,320000
40.45808,3,3,120,1,1,1,0,1,0,0,1134196,950000
40.412067,4,3,215,1,1,1,0,1,0,0,440796,867000
40.446655,4,3,287,1,1,1,1,0,0,1,379788,980000
40.405678,2,2,120,1,1,1,0,0,1,0,260153,339000
40.40415,1,1,55,1,0,1,0,0,0,0,164928,190000
40.428894,2,3,98,1,1,1,0,0,0,0,747577,899000
40.503475,2,2,94,1,1,0,0,0,1,0,480497,455000
40.51121,4,2,153,1,1,0,0,1,0,0,480497,630000
40.47311,4,3,241,1,1,0,1,0,1,0,1274253,982700
40.424046,3,3,154,1,1,1,0,0,0,0,941621,1800000
40.380978,1,1,54,1,1,1,0,0,1,1,234693,205000
40.396072,2,2,80,0,0,1,0,1,0,0,357857,340000
40.46145,2,1,67,1,0,1,0,0,0,0,597620,245000
40.395355,3,1,89,1,0,1,0,0,0,0,226302,293600
40.410145,2,1,92,0,1,1,0,0,0,0,440796,441000
40.3403,2,1,44,0,0,1,0,0,0,0,156772,75000
40.42682,3,2,105,1,1,0,0,1,0,0,941621,775000
40.43402,0,1,48,1,1,0,0,0,0,0,673599,295000
40.440437,2,1,70,1,1,1,0,0,0,0,898889,399000
40.409504,3,2,142,1,0,1,0,0,1,0,440796,540000
40.45013,4,2,110,1,1,1,0,0,1,0,700100,750000
40.402393,3,2,85,1,0,1,0,0,0,0,357857,349000
40.51121,2,2,119,1,1,0,0,0,1,0,480497,399000
40.49401,4,3,166,0,0,0,0,0,1,0,718994,870000
40.38162,1,1,55,0,0,0,0,0,0,0,202513,120000
40.45235,0,1,42,1,1,1,0,0,0,0,597620,245000
40.344994,2,1,41,0,0,0,0,0,0,0,156772,93000
40.437428,3,3,183,1,1,1,0,0,0,0,898889,1590000
40.34283,1,1,42,0,0,1,0,0,0,0,156772,130000
40.353477,3,1,62,0,0,0,0,0,0,0,156772,149000
40.457687,4,5,339,1,1,1,0,0,1,0,911651,1795000
40.46687,1,1,65,1,1,1,0,1,0,0,302278,379000
40.38755,1,1,42,0,0,0,0,0,0,0,166500,89000
40.404095,3,2,93,1,0,1,0,1,1,0,260153,265000
40.47561,7,5,325,0,1,1,0,1,1,1,733699,940000
40.39048,2,2,105,1,0,0,0,0,0,0,226302,309000
40.41104,3,1,99,1,0,0,0,1,0,0,421413,450000
40.44134,2,1,61,1,1,1,0,1,0,0,379788,249000
40.426502,3,1,88,1,1,1,0,0,0,0,238758,267000
40.3872,3,2,79,0,0,1,0,0,1,0,197312,260000
40.409225,2,1,66,1,0,0,0,1,0,0,440796,265000
40.40003,4,2,104,1,1,1,0,0,0,0,529747,455000
40.403336,1,1,51,1,0,0,0,0,0,0,260153,168046
40.383125,2,1,81,1,0,0,0,0,0,0,202513,149000
40.41579,2,2,122,1,0,1,0,0,0,0,760050,1320000
40.42468,2,1,47,0,0,1,0,0,0,0,747577,319000
40.443386,1,1,58,1,1,1,0,0,0,0,898889,340000
40.42035,3,1,75,1,0,0,0,0,1,0,379788,262650
40.402203,4,1,80,1,0,0,0,0,1,0,247271,198000
40.46427,2,1,72,1,0,0,0,0,1,0,302278,214500
40.344604,1,1,63,1,0,1,0,0,0,0,156772,135800
40.405926,3,2,111,1,0,1,0,0,1,0,421413,439900
40.428627,3,1,80,0,0,1,0,0,0,0,238758,202200
40.43815,2,2,80,1,1,1,1,1,0,1,260568,250000
40.395504,3,1,80,1,0,0,0,0,0,0,219078,190000
40.446815,1,1,45,0,0,1,0,0,1,0,700100,249000
40.43196,1,1,50,1,0,0,0,0,0,1,766309,380000
40.43065,3,2,123,1,1,1,0,0,1,0,673599,650000
40.450756,5,3,250,1,0,1,0,0,0,1,457692,900000
40.39351,3,1,74,0,1,0,0,0,1,0,152717,250000
40.37748,3,1,100,1,0,1,0,0,1,0,192864,210000
40.472713,2,1,60,0,0,0,0,0,1,0,471372,157600
40.439663,1,1,129,0,0,0,0,0,0,0,898889,280000
40.422077,1,1,50,1,0,0,0,0,0,0,747577,260000
40.374413,2,2,75,1,0,0,0,0,0,1,197312,340000
40.38624,2,1,51,1,0,0,0,0,0,0,202513,125000
40.38692,3,1,64,0,0,1,0,0,0,0,202513,142800
40.41981,2,1,90,0,0,1,0,1,0,0,760050,399000
40.42646,2,2,71,1,0,0,0,0,0,0,1709528,719340
40.409836,5,2,138,0,0,0,0,0,0,0,440796,457000
40.429108,3,2,95,1,0,1,0,0,1,0,280852,296000
40.411465,2,2,94,0,0,0,0,0,0,0,440796,415000
40.471916,4,4,214,0,1,1,0,0,0,0,457692,575000
40.408527,3,1,165,0,0,0,0,0,0,0,421413,829000
40.385235,1,1,45,0,0,0,0,0,0,0,152717,101000
40.472885,4,3,259,1,1,1,1,0,0,1,471372,1200000
40.473442,4,4,359,0,1,0,1,0,0,1,1274253,890000
40.40316,3,1,172,1,0,1,0,1,1,0,529747,570000
40.45787,6,4,473,1,1,1,0,0,1,0,923762,2750000
40.47532,3,1,71,0,0,0,0,0,0,0,471372,118500
40.451233,4,3,177,1,1,1,0,0,1,0,1197915,980000
40.462017,2,2,180,0,0,0,0,0,0,0,645360,329000
40.372284,3,2,77,0,0,1,0,0,0,0,192864,93700
40.457092,3,2,100,1,0,0,0,0,1,0,457692,349000
40.46138,6,7,828,0,0,1,0,0,0,1,1274253,1450000
40.404594,2,1,61,0,0,0,0,0,0,0,164928,96200
40.386658,3,2,109,1,0,1,0,0,0,0,166500,220000
40.43791,3,1,80,1,0,1,0,0,1,0,379788,314000
40.383526,3,1,78,1,1,1,0,1,1,0,199225,209900
40.42741,1,1,37,0,1,1,0,0,0,0,603234,187000
40.445717,4,2,96,0,0,1,0,0,1,0,280852,270000
40.398808,2,1,41,1,0,0,0,0,0,0,357857,184000
40.406727,2,2,103,1,0,1,0,0,0,0,529747,412395
40.43416,2,2,93,1,0,0,0,0,0,0,603234,660000
40.466057,3,3,152,1,0,0,1,0,1,1,471372,997500
40.435253,2,1,75,0,0,1,0,0,0,0,238758,175000
40.42525,3,1,70,0,0,0,0,0,0,0,747577,325000
40.461285,2,1,77,0,0,0,0,0,0,0,911651,127100
40.480503,1,1,52,1,0,0,0,0,0,0,733699,189000
40.43848,3,1,63,1,1,1,0,0,1,0,379788,262650
40.43944,4,2,94,1,0,1,0,0,0,0,603234,388531
40.497375,5,4,231,1,1,1,0,0,0,0,480497,884000
40.423523,2,1,46,0,0,0,0,0,0,0,747577,189000
40.445496,3,1,71,0,1,1,0,0,1,0,280852,175000
40.344563,3,1,66,0,0,0,0,0,0,0,156772,110000
40.410995,3,1,99,1,0,0,0,1,0,0,421413,450000
40.432434,1,1,46,1,0,1,0,0,0,0,379788,185000
40.453735,2,1,57,1,0,0,0,0,0,0,923762,298000
40.41635,2,2,117,1,0,1,0,0,0,0,941621,674500
40.38979,2,1,77,0,0,1,0,0,0,0,197312,141100
40.39535,2,1,63,1,1,1,0,0,1,0,226302,240000
40.428726,2,2,70,1,1,1,0,1,0,0,1207212,619000
40.430004,4,4,300,1,1,1,0,0,1,0,1709528,3800000
40.45307,4,3,183,1,0,1,0,1,0,0,1197915,945000
40.458622,3,1,87,1,0,1,0,0,0,0,923762,414000
40.419163,2,2,91,1,1,0,0,0,0,0,760050,819000
40.423645,2,1,64,0,0,0,0,0,0,0,673599,345000
40.449715,3,1,81,0,0,0,0,0,0,0,457692,100000
40.45376,4,5,495,0,1,0,0,0,1,1,1274253,1649000
40.389084,2,1,50,0,0,0,0,0,0,0,166500,112100
40.425404,1,1,33,0,0,1,0,0,0,0,747577,179000
40.43081,2,1,64,1,0,0,0,0,0,0,238758,156000
40.403587,4,1,81,1,0,0,0,1,0,0,529747,350000
40.43152,3,3,96,1,1,1,0,0,0,0,1023319,799000
40.42452,3,3,119,1,1,1,0,0,0,0,747577,959000
40.38328,1,1,42,0,0,0,0,0,0,0,166500,83000
40.4297,3,1,70,0,0,1,0,0,0,0,260568,188000
40.376972,2,1,63,0,0,0,0,0,1,0,197312,115000
40.42699,8,3,206,1,0,0,0,0,0,0,603234,1031735
40.403683,1,1,50,0,0,0,0,0,0,0,219078,149500
40.41323,1,1,41,1,0,0,0,0,0,0,421413,330000
40.349674,4,2,90,0,0,0,0,0,0,0,156772,210000
40.397175,3,1,70,0,0,0,0,0,1,0,164928,118000
40.44636,3,1,92,0,0,0,0,0,0,0,280852,205000
40.463585,4,5,363,1,1,0,1,1,1,1,1197915,2600000
40.40326,0,1,34,0,0,0,0,0,0,0,440796,250000
40.44059,4,4,256,1,1,1,0,1,0,0,898889,1250000
40.38746,3,1,81,0,0,0,0,0,0,0,197312,136000
40.416706,4,1,232,0,0,0,0,0,0,0,856046,953618
40.416706,3,1,81,0,0,0,0,0,0,0,197312,127200
40.40143,4,3,165,0,1,1,0,1,1,1,260153,459000
40.382133,3,1,76,0,0,0,0,0,0,0,197312,118000
40.472103,2,1,51,0,0,0,0,1,1,0,347317,125000
40.37492,3,1,68,0,0,0,0,0,0,0,197312,110200
40.38817,2,1,47,0,0,0,0,0,0,0,152717,90500
40.41007,3,2,107,1,0,1,0,0,1,0,247271,300000
40.462658,1,1,52,1,1,0,0,0,0,1,457692,259000
40.400635,3,1,88,1,1,1,1,0,0,0,357857,349000
40.393547,1,1,33,0,1,1,0,0,0,0,152717,112700
40.43378,2,2,100,1,1,1,0,0,0,0,603234,480000
40.428585,3,1,65,1,1,1,0,0,1,0,238758,215000
40.36587,2,2,117,1,0,0,1,0,0,0,212177,260000
40.43416,2,2,117,1,0,0,0,0,0,0,603234,625000
40.465546,3,1,74,1,1,1,0,0,0,0,911651,275000
40.39564,2,1,63,1,1,1,0,0,1,0,226302,240000
40.457676,3,1,109,1,1,0,0,0,1,0,911651,395000
40.42567,1,1,58,1,1,1,0,0,0,0,1709528,428000
40.409298,3,1,62,0,0,1,0,0,1,0,260153,85000
40.399197,2,1,78,1,1,1,0,0,1,0,164928,168500
40.488903,3,2,107,1,0,1,0,0,1,0,480497,378604
40.409164,3,1,68,1,1,0,0,0,1,0,260153,180000
40.38305,3,1,82,1,1,1,0,0,1,0,234693,230000
40.40249,3,2,85,1,0,1,0,0,0,0,357857,349000
40.440514,2,1,49,1,0,1,0,0,0,0,700100,279000
40.413937,5,3,202,1,0,1,0,0,1,0,259011,699000
40.342884,2,1,62,0,0,0,0,0,0,0,156772,87000
40.470932,2,1,60,1,1,0,0,0,1,0,471372,220000
40.438755,3,2,226,1,1,1,0,0,0,0,898889,975000
40.433784,2,1,93,1,1,0,0,1,0,0,379788,380000
40.366947,3,2,99,1,0,0,0,0,0,0,212177,124000
40.442005,1,1,46,1,0,1,0,0,1,0,898889,280250
40.401024,2,1,50,1,0,1,0,1,0,0,357857,260000
40.409855,3,2,142,1,0,1,0,0,1,0,440796,540000
40.455452,0,1,39,1,0,1,0,0,0,0,911651,190000
40.438503,2,2,90,1,1,1,0,0,1,0,603234,449000
40.444836,3,1,82,1,0,1,0,0,1,0,700100,437800
40.42781,3,1,52,0,0,0,0,0,0,0,260568,108000
40.37946,3,2,116,1,0,0,0,0,0,0,234693,192500
40.385506,3,1,92,1,0,0,0,0,1,0,166500,167300
40.429806,3,2,130,1,1,1,0,0,0,0,1207212,950000
40.379223,3,2,99,0,1,1,0,0,0,0,202513,178000
40.344814,2,1,48,0,1,1,0,0,0,0,156772,84000
40.3937,3,1,75,0,0,1,0,0,1,0,226302,270000
40.382782,3,1,66,0,0,0,0,0,1,0,202513,121000
40.388515,2,1,57,1,0,1,0,0,0,0,226302,119406
40.440975,2,2,88,0,0,1,0,0,0,0,898889,526585
40.40808,1,1,44,1,0,1,0,1,0,0,421413,245000
40.400955,2,1,54,1,0,0,0,0,0,0,357857,197000
40.38234,4,3,159,1,0,1,0,0,1,0,219078,415000
40.401077,3,2,85,1,0,1,0,0,0,0,357857,349000
40.3939,1,1,57,0,0,0,0,0,0,0,226302,153000
40.43711,2,2,153,1,1,0,0,0,0,0,1023319,950000
40.4034,2,1,47,0,1,0,0,0,0,0,421413,285000
40.425823,6,5,172,1,0,0,0,0,0,0,766309,957369
40.38672,3,2,75,0,0,1,0,0,1,0,197312,198000
40.389885,3,2,126,0,0,1,0,0,1,0,226302,260000
40.474117,1,1,62,0,0,0,0,0,1,0,733699,416000
